date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_race,b2b_raceGender
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:59:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:03:00 AM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:06:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:09:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:18:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:21:00 AM,"CURRINGTON, BILLY",Don't It,2014,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:24:00 AM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:27:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:30:00 AM,LADY ANTEBELLUM,Need You Now,2009,G,c-,trio,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:34:00 AM,"STRAIT, GEORGE",Check Yes Or No,1995,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:37:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:48:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:51:00 AM,"SWIFT, TAYLOR",Mine,2010,G,c-,solo,women,white,Philadelphia,X,X,X,X,X
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:55:00 AM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,Philadelphia,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
8/26/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:58:00 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:02:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:04:00 AM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:08:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:19:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:22:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:25:00 AM,DAN + SHAY,Nothin' Like You,2014,G,c-,duo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bnonwhite,B2BnonwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:28:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bnonwhite,B2BnonwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:31:00 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:35:00 AM,"BRICE, LEE",Love Like Crazy,2008,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:38:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:48:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:52:00 AM,"LANE, CHRIS",I Don't Know About You,2018,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:55:00 AM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,10:59:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Philadelphia,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:02:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:06:00 AM,"HAYES, HUNTER",Wanted,2011,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:10:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:19:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:23:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:26:00 AM,"GREEN, RILEY",There Was This Girl,2018,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:29:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:33:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:37:00 AM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:40:00 AM,"MCBRYDE, ASHLEY",One Night Standards,2019,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:50:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:53:00 AM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,11:57:00 AM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:00:00 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:04:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:07:00 PM,"RUCKER, DARIUS",Come Back Song,2010,G,c-,solo,men,black,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:11:00 PM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:14:00 PM,"HUNT, SAM",Break Up In A Small Town,2014,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:18:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:21:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Philadelphia,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:24:00 PM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:27:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:30:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:33:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:36:00 PM,"KEITH, TOBY",I Wanna Talk About Me,2001,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:39:00 PM,"NIEMANN, JERROD",Drink To That All Night,2013,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:43:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:52:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:55:00 PM,"BALLERINI, KELSEA",Miss Me More,2017,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,12:58:00 PM,"DAVIS, JORDAN",Almost Maybes,2020,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:01:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:05:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:08:00 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:11:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:22:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:25:00 PM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:28:00 PM,"UNDERWOOD, CARRIE",See You Again,2012,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:32:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:35:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:38:00 PM,ELI YOUNG BAND,Crazy Girl,2011,G,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:41:00 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:52:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:55:00 PM,"MESSINA, JO DEE",Lesson In Leavin',1998,G,c-,solo,women,white,Philadelphia,X,X,X,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,1:58:00 PM,"HUNT, SAM",Hard To Forget,2020,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:01:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:05:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:09:00 PM,LADY ANTEBELLUM,Bartender,2014,G,c-,trio,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:12:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:21:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:24:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:28:00 PM,"MCCREERY, SCOTTY",Five More Minutes,2017,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:32:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:35:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,X,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:39:00 PM,BON JOVI,Who Says You Can't Go Home,2005,G,r-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:43:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:53:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",MID,Beasley,WXTU-FM,2:56:00 PM,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:00:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:02:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:06:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:10:00 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me ,2022,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:20:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:22:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:25:00 PM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:29:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:32:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:35:00 PM,"BRYAN, LUKE",Someone Else Calling You Baby,2009,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:39:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:50:00 PM,"RICE, CHASE",Eyes On You,2017,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:53:00 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:56:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:59:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:03:00 PM,"HUNT, SAM",Breaking Up Was Easy In The...,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:07:00 PM,"ELDREDGE, BRETT",Wanna Be That Song,2015,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:10:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:21:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:25:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:28:00 PM,"ALAINA, LAUREN",Road Less Traveled,2015,G,c-,solo,women,white,Philadelphia,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:31:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:35:00 PM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:38:00 PM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:42:00 PM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:53:00 PM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:56:00 PM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:00:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:03:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:05:00 PM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:08:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:18:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:21:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
8/26/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:24:00 PM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,Philadelphia,X,X,X,B2Bwhite,X
