date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_race,b2b_raceGender
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,2:48:00 AM,"RHETT, THOMAS/PARDI, JON",Beer Can't Fix,2019,G,c-,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,2:51:00 AM,"SCOTT, DYLAN",Can't Have Mine (Find You A..),2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,2:54:00 AM,"CHESNEY, KENNY",Happy Does,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,2:58:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:01:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:04:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:08:00 AM,"KENT, COREY",Wild As Her,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:14:00 AM,"BROWN, KANE",Good As You,2018,G,c-,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:17:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:20:00 AM,LADY ANTEBELLUM,What If I Never Get Over You,2019,G,c-,trio,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,X,B2Bwhite,B2BwhiteMixed
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:23:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,LosAngeles,X,B2BCombWomen,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:26:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:29:00 AM,"ALDEAN, JASON",Big Green Tractor,2009,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:32:00 AM,"MORRIS, MAREN",I Can't Love You Anymore,2022,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:35:00 AM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:38:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:43:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:47:00 AM,"UNDERWOOD, CARRIE",Dirty Laundry,2015,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:51:00 AM,"SHELTON, BLAKE",No Body,2022,C,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:54:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,3:57:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:00:00 AM,"MORRIS, MAREN",I Could Use A Love Song,2016,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:04:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:07:00 AM,"CURRINGTON, BILLY",Do I Make You Wanna,2015,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:12:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:15:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:19:00 AM,LADY ANTEBELLUM,You Look Good,2017,G,c-,trio,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:22:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:25:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:28:00 AM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:31:00 AM,"DAVIS, JORDAN",What My World Spins Around,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:34:00 AM,"CHURCH, ERIC",Record Year,2015,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:37:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:40:00 AM,"PARDI, JON",Heartache On The Dance Floor,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:46:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:49:00 AM,"ANDRESS, INGRID",More Hearts Than Mine,2019,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:53:00 AM,"MCCREERY, SCOTTY",It Matters To Her,2021,C,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:56:00 AM,"SWINDELL, COLE",Let Me See Ya Girl,2014,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,4:59:00 AM,"STELL, MATT",Prayed For You,2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:07:00 AM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:10:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:18:00 AM,"GILBERT, BRANTLEY/ELL, LINDSAY",What Happens In A Small Town,2018,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:21:00 AM,"CHESNEY, KENNY/OLD DOMINION",Beer With My…,2022,C,c-,collab,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:25:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:28:00 AM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:31:00 AM,BROTHERS OSBORNE,Stay A Little Longer,2013,G,c-,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:35:00 AM,"LAMBERT, MIRANDA",Strange,2022,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:38:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,LosAngeles,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:47:00 AM,"ELDREDGE, BRETT",Drunk On Your Love,2015,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:50:00 AM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:53:00 AM,"BRYAN, LUKE",What Makes You Country,2017,G,c-,solo,men,white,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",OVN,Mount Wilson FM,KKGO-FM,5:57:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:01:00 AM,"RIMES, LEANN",National Anthem,1997,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:03:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:06:00 AM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:10:00 AM,"SMITH, CONNER",Take It Slow,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:23:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:26:00 AM,"BRYAN, LUKE",Crash My Party,2013,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:30:00 AM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:33:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:36:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:52:00 AM,"RICE, CHASE",Eyes On You,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:54:00 AM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,6:58:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:01:00 AM,"RAY, MICHAEL",Think A Little Less,2014,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:04:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:08:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:21:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:24:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:28:00 AM,PARMALEE,Girl In Mine,2022,C,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:31:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:35:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:38:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:49:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:52:00 AM,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:55:00 AM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,7:59:00 AM,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:02:00 AM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:06:00 AM,"SHELTON, BLAKE",Neon Light,2014,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:10:00 AM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:21:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:24:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:28:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:31:00 AM,"BRYAN, LUKE",What She Wants Tonight,2019,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:34:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:37:00 AM,"MCGRAW, TIM",Shotgun Rider,2014,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:50:00 AM,"DAVIS, JORDAN",What My World Spins Around,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:53:00 AM,LADY ANTEBELLUM,Love Don't Live Here,2007,G,c-,trio,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,8:57:00 AM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:01:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:04:00 AM,"DICKERSON, RUSSELL",Yours,2015,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:08:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:10:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:21:00 AM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:24:00 AM,"HUNT, SAM",Water Under The Bridge,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:27:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:31:00 AM,OLD DOMINION,Snapback,2015,G,c-,group,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:34:00 AM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:38:00 AM,"ALDEAN, JASON",Lights Come On,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:49:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:54:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",AMD,Mount Wilson FM,KKGO-FM,9:57:00 AM,LOCASH,One Big Country Song,2019,G,c-,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:01:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:04:00 AM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:07:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,LosAngeles,X,X,X,X,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:18:00 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:21:00 AM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:25:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:27:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:30:00 AM,OLD DOMINION,Song For Another Time,2015,G,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:33:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:37:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteMixed
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:40:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:49:00 AM,"MCGRAW, TIM",Real Good Man,2002,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
9/30/22,"Friday, regular",MID,Mount Wilson FM,KKGO-FM,10:54:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
