date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:13:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:16:00 AM,"DAVIS, JORDAN",What My World Spins Around,2017,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:19:00 AM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:22:00 AM,"CHURCH, ERIC",Some Of It,2018,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:25:00 AM,"HAYES, WALKER",Y'all Life,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:31:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:34:00 AM,"RHETT, THOMAS",Make Me Wanna,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:38:00 AM,"LEE, BRENDA",Rockin' Around The Christmas..,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:40:00 AM,"YOUNG, CHRIS",Raised On Country,2021,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:51:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,2004,G,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:54:00 AM,"HARDY/WILSON, LAINEY",wait in the truck ,2022,C,c-,collab,male-female,white,KansasCity,B2Bmixed
11/25/22,"Friday, regular",OVN,Steel City,KBEQ-FM,5:58:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:01:00 AM,"RUCKER, DARIUS",Don't Think I Don't Think...,2010,G,c-,solo,men,black,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:04:00 AM,"ELDREDGE, BRETT",Let It Snow! Let It Snow! ...,2016,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:07:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:17:00 AM,"PARDI, JON",Heartache On The Dance Floor,2016,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:21:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:23:00 AM,"BROOKS, GARTH",Sleigh Ride,1999,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:27:00 AM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:39:00 AM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:42:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:44:00 AM,LITTLE BIG TOWN,Have Yourself A Merry...,2014,G,c-,group,male-female,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:48:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,B2Bmixed
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,6:59:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:03:00 AM,"HELMS, BOBBY",Jingle Bell Rock,2022,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:05:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:09:00 AM,"ATKINS, RODNEY",Farmer's Daughter,2010,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:12:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:15:00 AM,"CHESNEY, KENNY",All I Want For Christmas Is ..,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:20:00 AM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,2016,G,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:24:00 AM,"RHETT, THOMAS",Country Again,2019,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:27:00 AM,"MOORE, JUSTIN",Lettin' The Night Roll,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:31:00 AM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:40:00 AM,LOCASH,One Big Country Song,2019,G,c-,duo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:44:00 AM,"UNDERWOOD, CARRIE",Have Yourself A Merry Little..,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:47:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:51:00 AM,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:55:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,7:59:00 AM,RASCAL FLATTS,I Like The Sound Of That,2014,G,c-,trio,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:10:00 AM,"VANCE, VINCE/THE VALIANTS",All I Want For Christmas Is ..,2021,R,p-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:14:00 AM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:17:00 AM,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:21:00 AM,"PAISLEY, BRAD",Mud On The Tires,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:24:00 AM,"CHESNEY, KENNY",Here And Now,2020,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:34:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:37:00 AM,"TENPENNY, MITCHELL",Neon Christmas,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:40:00 AM,"PEARCE, CARLY",Hide The Wine,2017,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:44:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:46:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:49:00 AM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,8:52:00 AM,"YOUNG, CHRIS",Tomorrow,2008,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:03:00 AM,"JACKSON, ALAN",A Holly Jolly Christmas,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:05:00 AM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:08:00 AM,"KENT, COREY",Wild As Her,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:19:00 AM,LANCO,Greatest Love Story,2016,G,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:23:00 AM,"BROOKS, GARTH",Sleigh Ride,1999,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:26:00 AM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:29:00 AM,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:32:00 AM,"HUNT, SAM",Make You Miss Me,2014,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:36:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:47:00 AM,"RHETT, THOMAS",What's Your Country Song,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:49:00 AM,"MORONEY, MEGAN",Tennessee Orange,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:53:00 AM,"SHELTON, BLAKE",Honey Bee,2020,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:56:00 AM,"DAVIS, JORDAN",What My World Spins Around,2017,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",AMD,Steel City,KBEQ-FM,9:59:00 AM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:03:00 AM,BROTHERS OSBORNE,Stay A Little Longer,2013,G,c-,duo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:06:00 AM,RICOCHET,"Let It Snow, Let It Snow, ...",2021,R,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:08:00 AM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:11:00 AM,"MORGAN, KYLIE",If He Wanted To He Would,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:22:00 AM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:25:00 AM,NEWSONG,The Christmas Shoes,2018,G,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:30:00 AM,LOCASH,I Know Somebody,2021,C,c-,duo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:33:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:37:00 AM,"LAMBERT, MIRANDA",Kerosene,2021,R,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:40:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:50:00 AM,"BRYAN, LUKE",Kick The Dust Up,2015,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:53:00 AM,"MOORE, JUSTIN/BLOCK, PRISCILLA","You, Me, And Whiskey",2022,C,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,10:56:00 AM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:00:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:04:00 AM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:07:00 AM,"HUNT, SAM",House Party,2014,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:10:00 AM,"HELMS, BOBBY",Jingle Bell Rock,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:13:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:16:00 AM,"MCCOLLUM, PARKER",Handle On You,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:19:00 AM,"OWEN, JAKE",Homemade,2019,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:22:00 AM,"WILSON, LAINEY",Christmas Cookies,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:26:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2016,G,c-,collab,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:28:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:40:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:44:00 AM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:47:00 AM,"LEE, BRENDA",Rockin' Around The Christmas..,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:49:00 AM,"PROFITT, SHANE",How It Oughta Be,2021,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:52:00 AM,"ELDREDGE, BRETT",Don't Ya,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:55:00 AM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,11:58:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:01:00 PM,"YOUNG, BRETT",In Case You Didn't Know,2018,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:05:00 PM,"ELDREDGE, BRETT/TRAINOR, MEGHAN","Baby, It's Cold...",2022,R,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:08:00 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:11:00 PM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:22:00 PM,"YOUNG, CHRIS",Hangin' On,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:25:00 PM,"STRAIT, GEORGE",It Just Comes Natural,2006,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:28:00 PM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:31:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:35:00 PM,"CHESNEY, KENNY",All I Want For Christmas Is ..,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:40:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:49:00 PM,"RHETT, THOMAS/PARDI, JON",Beer Can't Fix,2020,R,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:53:00 PM,"COMBS, LUKE","Going, Going, Gone",2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:56:00 PM,"BENTLEY, DIERKS",Free And Easy (Down The...),2014,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,12:59:00 PM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:02:00 PM,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,KansasCity,B2Bmixed
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:05:00 PM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:08:00 PM,RASCAL FLATTS,Jingle Bell Rock,2014,G,c-,trio,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:12:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:14:00 PM,"WALLEN, MORGAN",Thought You Should Know,2021,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:24:00 PM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:27:00 PM,ZAC BROWN BAND,Whatever It Is,2008,G,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:31:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:35:00 PM,"SWINDELL, COLE",Let Me See Ya Girl,2014,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:37:00 PM,"HILL, FAITH",Where Are You Christmas?,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:41:00 PM,"DAVIS, JORDAN",What My World Spins Around,2017,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:51:00 PM,DAN + SHAY,All To Myself,2018,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:54:00 PM,"MORONEY, MEGAN",Tennessee Orange,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,1:58:00 PM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:02:00 PM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:05:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:09:00 PM,"RHETT, THOMAS",Crash And Burn,2021,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:12:00 PM,"UNDERWOOD, CARRIE",O Holy Night,2020,R,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:16:00 PM,"CHESNEY, KENNY",Til It's Gone,2010,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:19:00 PM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:23:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:33:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:36:00 PM,"JACKSON, ALAN",A Holly Jolly Christmas,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:39:00 PM,"BALLERINI, KELSEA",homecoming queen?,2020,R,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:42:00 PM,"URBAN, KEITH","John Cougar, John Deere...",2015,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:45:00 PM,"HUBBARD, TYLER",Dancin' In The Country,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",MID,Steel City,KBEQ-FM,2:56:00 PM,"GILBERT, BRANTLEY",The Weekend,2016,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:00:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:03:00 PM,"PAISLEY, BRAD",Water,2011,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:07:00 PM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:10:00 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:13:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2017,G,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:16:00 PM,"BROOKS, GARTH",Sleigh Ride,1999,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:20:00 PM,LOCASH,One Big Country Song,2019,G,c-,duo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:23:00 PM,"KENT, COREY",Wild As Her,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:33:00 PM,"SHELTON, BLAKE",A Guy With A Girl,2016,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:36:00 PM,"CURRINGTON, BILLY",People Are Crazy,2015,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:40:00 PM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:43:00 PM,"OWEN, JAKE",Down To The Honkytonk,2018,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:46:00 PM,"BRYAN, LUKE",Run Run Rudolph,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:49:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,3:59:00 PM,"YOUNG, BRETT",Catch,2018,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,4:02:00 PM,"MOORE, JUSTIN/BLOCK, PRISCILLA","You, Me, And Whiskey",2022,C,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,4:05:00 PM,"ALDEAN, JASON",My Kinda Party,2010,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,4:09:00 PM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,KansasCity,X
11/25/22,"Friday, regular",PMD,Steel City,KBEQ-FM,4:12:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking ,2021,R,c-,collab,male-female,white,KansasCity,B2Bmixed
