date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
5/27/22,"Friday, regular",PMD,Cox,KCYY-FM,6:54:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Cox,KCYY-FM,6:58:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:01:00 PM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:04:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:13:00 PM,"CURRINGTON, BILLY",I Got A Feelin',2003,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:16:00 PM,"ALDEAN, JASON",You Make It Easy,2018,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:19:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:22:00 PM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:25:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:29:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:33:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:41:00 PM,"RUCKER, DARIUS",If I Told You,2016,G,c-,solo,men,black,SanAntonio,false,X,X,X,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:45:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:48:00 PM,"STRAIT, GEORGE",Carrying Your Love With Me,1997,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:51:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:54:00 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,7:57:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:00:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:04:00 PM,"YOUNG, CHRIS",Who I Am With You,2013,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:07:00 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:15:00 PM,"CURRINGTON, BILLY",Let Me Down Easy,2010,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:19:00 PM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:22:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:25:00 PM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:28:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:31:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:34:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:43:00 PM,"RHETT, THOMAS",Die A Happy Man,2015,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:47:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:50:00 PM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:54:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,8:56:00 PM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:00:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:04:00 PM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:07:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:16:00 PM,LADY ANTEBELLUM,I Run To You,2008,G,c-,trio,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:20:00 PM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,SanAntonio,false,X,X,X,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:23:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:27:00 PM,"YOUNG, CHRIS",Lonely Eyes,2013,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:30:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:34:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:37:00 PM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:45:00 PM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,SanAntonio,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:49:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:53:00 PM,"BENTLEY, DIERKS",Come A Little Closer,2005,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,9:57:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:00:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:04:00 PM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:07:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:15:00 PM,"YOUNG, CHRIS",Tomorrow,2011,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:19:00 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:22:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:25:00 PM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:28:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:31:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:34:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:43:00 PM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:46:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:49:00 PM,"CHESNEY, KENNY",She's Got It All,1997,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:52:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:55:00 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,10:59:00 PM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:02:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,SanAntonio,false,X,B2BCombWomen,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:06:00 PM,"ALDEAN, JASON",Lights Come On,2016,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:09:00 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:16:00 PM,RASCAL FLATTS,My Wish,2006,G,c-,trio,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:20:00 PM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:24:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:27:00 PM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:31:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:34:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,X,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:37:00 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:46:00 PM,"BRYAN, LUKE",Crash My Party,2013,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:50:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:54:00 PM,"STRAIT, GEORGE",Carried Away,1996,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",EVE,Cox,KCYY-FM,11:57:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:01:00 AM,"CORBIN, EASTON",Lovin' You Is Fun,2012,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,X,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:04:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:07:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:13:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:15:00 AM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,SanAntonio,false,B2Bmixed,B2BCombWomen,X,X,B2Bwhite,B2BwhiteMixed
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:19:00 AM,"BRYAN, LUKE",Country Girl (Shake It For Me),2011,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:23:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:26:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:30:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,X,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:33:00 AM,"CURRINGTON, BILLY",Don't It,2014,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:36:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:39:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:47:00 AM,"JACKSON, ALAN/BUFFETT, JIMMY",It's Five O'Clock Somewhere,2003,G,c-,collab,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:50:00 AM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:54:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,12:56:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:00:00 AM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:03:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:06:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:12:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,SanAntonio,false,X,X,X,X,X,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:14:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,X,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:18:00 AM,"ATKINS, RODNEY",Watching You,2006,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:22:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:24:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:27:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:30:00 AM,"LAMBERT, MIRANDA",Mama's Broken Heart,2011,G,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:33:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:36:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:45:00 AM,"SHELTON, BLAKE",God Gave Me You,2011,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:48:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:51:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:55:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,1:58:00 AM,"TURNER, JOSH",Hometown Girl,2016,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:01:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:04:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:10:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:13:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:16:00 AM,"STRAIT, GEORGE",Give It Away,2006,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
6/13/22,"Monday, Pearce",OVN,Cox,KCYY-FM,2:20:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
