Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:00 PM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Nashville,B2Bmen
1/7/22,"Friday, Morris",MID,Cumulus,WKDF-FM,2:13 PM,"RHETT, THOMAS/MORRIS, MAREN",Craving You,2017,G,c-,collab,male-female,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:07 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:38 AM,"BENTLEY, DIERKS/KING, ELLE",Different For Girls,2016,G,c-,collab,male-female,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:19 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WKDF-FM,3:36 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:26 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:29 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Nashville,X
5/27/22,"Friday, regular",EVE,Cumulus,WKDF-FM,9:56 PM,"COMBS, LUKE/CHURCH, ERIC",Does to Me,2019,G,c-,collab,men,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:35 PM,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:39 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Nashville,B2Bmen
6/24/22,"Friday, regular",EVE,Cumulus,WKDF-FM,10:56 PM,"COMBS, LUKE/CHURCH, ERIC",Does to Me,2019,G,c-,collab,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:50 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:53 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,11:56 PM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Nashville,B2Bmen
11/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,12:53 PM,"COMBS, LUKE/CHURCH, ERIC",Does to Me,2019,G,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:03 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:07 AM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,Nashville,B2Bmen
1/24/22,"Monday, Block",EVE,Cumulus,WKDF-FM,10:56 PM,"COMBS, LUKE/CHURCH, ERIC",Does to Me,2019,G,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:13 AM,"URBAN, KEITH",Kiss A Girl,2009,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:17 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:21 AM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:24 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:27 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WKDF-FM,4:51 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:33 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,10:15 AM,"COMBS, LUKE/CHURCH, ERIC",Does to Me,2019,G,c-,collab,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:39 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
6/24/22,"Friday, regular",AMD,Cumulus,WKDF-FM,8:06 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns the Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:46 AM,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WKDF-FM,12:17 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:54 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,12:57 AM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:04 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:07 AM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Nashville,B2Bmen
8/26/22,"Friday, regular",PMD,Cumulus,WKDF-FM,6:04 PM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns the Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:13 AM,"OWEN, JAKE",Alone With You,2011,G,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:16 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",PMD,Cumulus,WKDF-FM,5:51 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:22 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,Nashville,B2Bwomen
5/20/22,"Friday, Wilson",EVE,Cumulus,WKDF-FM,7:53 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:30 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:34 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",EVE,Cumulus,WKDF-FM,11:53 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
3/18/22,"Friday, Underwood",AMD,Cumulus,WKDF-FM,9:11 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns the Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:46 AM,"JANSON, CHRIS",Good Vibes,2019,G,c-,solo,men,white,Nashville,X
6/13/22,"Monday, Pearce",OVN,Cumulus,WKDF-FM,3:30 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:52 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,1:56 AM,"CURRINGTON, BILLY",People Are Crazy,2008,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:00 AM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:01 AM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,Nashville,B2Bwomen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:03 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:06 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Nashville,B2Bmen
6/13/22,"Monday, Pearce",OVN,Cumulus,WKDF-FM,5:21 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
10/28/22,"Friday, regular",AMD,Cumulus,WKDF-FM,9:24 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns the Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:16 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:19 AM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Nashville,B2Bmen
12/30/22,"Friday, regular",OVN,Cumulus,WKDF-FM,5:06 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns the Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:26 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:30 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:33 AM,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2017,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:36 AM,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:39 AM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",MID,Cumulus,WKDF-FM,1:35 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:50 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:54 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,2:57 AM,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:03 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:06 AM,"OWEN, JAKE",Homemade,2019,G,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",PMD,Cumulus,WKDF-FM,6:30 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
6/13/22,"Monday, Pearce",MID,Cumulus,WKDF-FM,1:15 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:19 AM,"ANDRESS, INGRID",More Hearts Than Mine,2019,G,c-,solo,women,white,Nashville,B2Bwomen
6/13/22,"Monday, Pearce",PMD,Cumulus,WKDF-FM,6:19 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:25 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,X
5/27/22,"Friday, regular",AMD,Cumulus,WKDF-FM,7:23 AM,RYAN SHUPE & THE RUBBERBAND,Dream Big,2005,G,c-,group,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:33 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",AMD,Cumulus,WKDF-FM,6:37 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:39 AM,"SMITH, CONNER",Learn From It,2021,R,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",PMD,Cumulus,WKDF-FM,4:20 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:47 AM,"BENTLEY, DIERKS",I Hold On,2013,G,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",AMD,Cumulus,WKDF-FM,9:38 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:53 AM,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,Nashville,X
1/28/22,"Friday, regular",MID,Cumulus,WKDF-FM,2:44 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
2/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,11:50 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:06 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:09 AM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:16 AM,"MONTGOMERY, JOHN MICHAEL",I Love The Way You Love Me,1993,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:20 AM,"ALDEAN, JASON",My Kinda Party,2010,G,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",EVE,Cumulus,WKDF-FM,8:19 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
3/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,4:54 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:38 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Nashville,X
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:46 AM,"MCGRAW, TIM",Red Rag Top,2002,G,c-,solo,men,white,Nashville,X
3/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,2:15 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,4:56 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Nashville,B2Bmen
3/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,8:19 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:06 AM,"HUNT, SAM",Breaking Up Was Easy In The...,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:09 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:18 AM,LONESTAR,Amazed,1999,G,c-,group,men,white,Nashville,B2Bmen
4/29/22,"Friday, regular",MID,Cumulus,WKDF-FM,11:36 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:26 AM,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:29 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:35 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:42 AM,"TRITT, TRAVIS",It's A Great Day To Be Alive,2000,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:46 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:50 AM,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,5:56 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/29/22,"Friday, regular",PMD,Cumulus,WKDF-FM,5:48 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:06 AM,"YOUNG, CHRIS",I'm Comin' Over,2015,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:09 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:16 AM,"KEITH, TOBY",American Soldier,2003,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,3:32 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:25 AM,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,Nashville,X
4/29/22,"Friday, regular",EVE,Cumulus,WKDF-FM,9:17 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,1:15 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
5/27/22,"Friday, regular",PMD,Cumulus,WKDF-FM,4:21 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:45 AM,"WORLEY, DARRYL",Have You Forgotten?,2003,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",PMD,Cumulus,WKDF-FM,6:41 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:52 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,6:56 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Nashville,B2Bmen
5/27/22,"Friday, regular",EVE,Cumulus,WKDF-FM,7:27 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,10:39 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:09 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Nashville,X
3/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,2:23 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:18 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:24 AM,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:26 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:33 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:36 AM,"ATKINS, RODNEY",Cleaning This Gun (Come On...),2006,G,c-,solo,men,white,Nashville,X
6/24/22,"Friday, regular",OVN,Cumulus,WKDF-FM,5:49 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,7:46 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,1:15 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
3/25/22,"Friday, regular",PMD,Cumulus,WKDF-FM,6:43 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,B2Bmixed
3/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,9:21 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,B2Bmixed
6/24/22,"Friday, regular",MID,Cumulus,WKDF-FM,12:51 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:06 AM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:08 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
6/24/22,"Friday, regular",PMD,Cumulus,WKDF-FM,6:44 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:22 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:29 AM,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:31 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:36 AM,"CHESNEY, KENNY",Somewhere With You,2010,G,c-,solo,men,white,Nashville,B2Bmen
7/29/22,"Friday, regular",OVN,Cumulus,WKDF-FM,5:38 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:47 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:51 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,8:55 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Nashville,B2Bmen
7/29/22,"Friday, regular",EVE,Cumulus,WKDF-FM,8:53 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,9:07 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,9:11 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Nashville,B2Bmen
4/29/22,"Friday, regular",OVN,Cumulus,WKDF-FM,2:06 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,9:19 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,X
4/8/22,"Friday, Ballerini",AMD,Cumulus,WKDF-FM,9:23 AM,"ALDEAN, JASON",Rearview Town,2018,G,c-,solo,men,white,Nashville,B2Bmen
1/7/22,"Friday, Morris",MID,Cumulus,WKDF-FM,1:32 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Nashville,B2Bmen
