date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_raceGender
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:03:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:06:00 AM,"MCGRAW, TIM",Live Like You Were Dying,2004,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:10:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:14:00 AM,HIGH VALLEY,"Country Music, Girls & Trucks",2022,C,c-,duo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:22:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:26:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:28:00 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:30:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:34:00 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:37:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:40:00 AM,OLD DOMINION,Make It Sweet,2018,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:48:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:52:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:54:00 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,1:57:00 AM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:01:00 AM,"RODGERS, JAMESON",Some Girls,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:04:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:07:00 AM,"BRYAN, LUKE",Rain Is A Good Thing,2009,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:09:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:19:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:22:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:26:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:29:00 AM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:33:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:36:00 AM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:38:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:48:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:51:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Charlotte,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2BStraight,B2BwhiteWomen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:54:00 AM,"MOORE, KIP",Somethin' 'Bout A Truck,2011,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,2:57:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:01:00 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:05:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:08:00 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:11:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:21:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:24:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:26:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:30:00 AM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:33:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:37:00 AM,"DAVIS, JORDAN",Take It From Me,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:40:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:48:00 AM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:51:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:54:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,3:58:00 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,2007,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:01:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:04:00 AM,"SHELTON, BLAKE",Doin' What She Likes,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:07:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:10:00 AM,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:13:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:22:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:25:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:28:00 AM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:31:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:34:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:37:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2015,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:40:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:49:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:53:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:55:00 AM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,4:58:00 AM,"YOUNG, CHRIS",I Can Take It From There,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:00:00 AM,RICOCHET,The Star Spangled Banner,1996,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:02:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:05:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:08:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:19:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:21:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:25:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:28:00 AM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:32:00 AM,"BENTLEY, DIERKS",Living,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:36:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:39:00 AM,"CHURCH, ERIC",Springsteen,2011,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:50:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:53:00 AM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",OVN,iHeartMedia,WKKT-FM,5:56:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:10:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:13:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:18:00 AM,KID ROCK,All Summer Long,2007,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:22:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:34:00 AM,"LANE, CHRIS",I Don't Know About You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:37:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:51:00 AM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,6:54:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:05:00 AM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:08:00 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:19:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:22:00 AM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:26:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:29:00 AM,"BENTLEY, DIERKS",What Was I Thinkin',2003,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:33:00 AM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:36:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:39:00 AM,"BRYAN, LUKE",Crash My Party,2013,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:43:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:47:00 AM,"COMBS, LUKE",Even Though I'm Leaving,2019,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:52:00 AM,"CHESNEY, KENNY",I Go Back,2004,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:56:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,7:59:00 AM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:02:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:05:00 AM,"NICHOLS, JOE",Brokenheartsville,2002,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:08:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:11:00 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:14:00 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:16:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:19:00 AM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:22:00 AM,"DAVIS, JORDAN",Singles You Up,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:25:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:31:00 AM,"KEITH, TOBY",I Love This Bar,2003,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:34:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:37:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:41:00 AM,"BRYAN, LUKE",Roller Coaster,2013,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:45:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,8:48:00 AM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
5/20/22,"Friday, Wilson",AMD,iHeartMedia,WKKT-FM,9:02:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
