date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_raceGender
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:00:00 AM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,2017,G,c-,collab,male-female,white,Dallas,false,X,X,X,X,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:02:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:06:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:15:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:18:00 AM,DAN + SHAY,I Should Probably Go To Bed,2020,R,c-,duo,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:21:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:25:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:28:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:31:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:35:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Dallas,false,X,B2BCombWomen,B2BCollabWomen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:39:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:49:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:53:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:56:00 AM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:00:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:03:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:06:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:13:00 AM,"STRAIT, GEORGE",It Ain't Cool To Be Crazy...,1986,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:16:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:19:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:22:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:28:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:31:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:34:00 AM,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:37:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:40:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:47:00 AM,"PAISLEY, BRAD",River Bank,2014,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:50:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:54:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:57:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:00:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:03:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:06:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:16:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:19:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:22:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:26:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:29:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:32:00 AM,RASCAL FLATTS,Life Is A Highway,2006,G,c-,trio,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:37:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:40:00 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:46:00 AM,"CHESNUTT, MARK",Brother Jukebox,1991,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:50:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:53:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,2:56:00 AM,"ADKINS, TRACE",You're Gonna Miss This,2007,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:00:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:03:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:06:00 AM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:15:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:19:00 AM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:22:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:25:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:29:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:32:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:35:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:38:00 AM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:45:00 AM,"UNDERWOOD, CARRIE",Little Toy Guns,2014,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:49:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:53:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,3:57:00 AM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:00:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:03:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:05:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:12:00 AM,"NICHOLS, JOE",What's A Guy Gotta Do,2004,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:15:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:19:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:21:00 AM,"SMITH, CONNER",Learn From It,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:25:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:29:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:32:00 AM,"HARDY/ALAINA, LAUREN/DAWSON, DEVON",One Beer,2019,G,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:35:00 AM,"CHESNEY, KENNY",Happy Does,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:38:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:45:00 AM,"JACKSON, ALAN",It Must Be Love,1999,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:49:00 AM,"JANSON, CHRIS",Keys To The Country,2022,C,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:53:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,4:56:00 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:00:00 AM,"GRACIN, JOSH",Nothin' To Lose,2004,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:02:00 AM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:05:00 AM,BROOKS & DUNN,Brand New Man,1991,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:15:00 AM,"STELL, MATT",Prayed For You,2018,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:18:00 AM,WYNONNA,I Saw The Light,1992,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:22:00 AM,"ALDEAN, JASON",Tattoos On This Town,2010,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:29:00 AM,"LYNCH, DUSTIN",Mind Reader,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:32:00 AM,"JACKSON, ALAN",Who's Cheatin' Who,1996,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:36:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2015,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:46:00 AM,LITTLE BIG TOWN,Little White Church,2010,G,c-,group,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:49:00 AM,"STRAIT, GEORGE",Here For A Good Time,2011,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",OVN,Cumulus,KPLX-FM,5:52:00 AM,"RHETT, THOMAS",Sixteen,2017,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:01:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:04:00 AM,"HILL, FAITH",This Kiss,1998,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:07:00 AM,"TURNER, JOSH",Would You Go With Me,2006,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:21:00 AM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:25:00 AM,"STRAIT, GEORGE",All My Ex's Live In Texas,1987,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:28:00 AM,"ALDEAN, JASON",Amarillo Sky,2005,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:31:00 AM,"MCBRIDE, MARTINA",My Baby Loves Me,1993,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:42:00 AM,BROOKS & DUNN,Hard Workin' Man,1993,G,c-,duo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:45:00 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,6:49:00 AM,"GREEN, PAT",Carry On,2001,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:01:00 AM,"CORBIN, EASTON",Baby Be My Love Song,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:05:00 AM,"CHESNEY, KENNY",She's Got It All,1997,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:08:00 AM,"ANDERSON, JOHN",Straight Tequila Night,1991,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:20:00 AM,"ALDEAN, JASON",Lights Come On,2016,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:23:00 AM,"STRAIT, GEORGE",Ocean Front Property,1987,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:26:00 AM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:28:00 AM,ALABAMA,I'm In A Hurry (And Don't...),1992,G,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:31:00 AM,"CURRINGTON, BILLY",That's How Country Boys Roll,2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:43:00 AM,ELI YOUNG BAND,Drunk Last Night,2013,G,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:47:00 AM,"JACKSON, ALAN",Summertime Blues,1994,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,7:50:00 AM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:00:00 AM,"BENTLEY, DIERKS",Free And Easy (Down The...),2006,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:04:00 AM,EAGLES,Take It Easy,1972,G,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:07:00 AM,MONTGOMERY GENTRY,Where I Come From,2011,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:19:00 AM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:22:00 AM,"STRAIT, GEORGE",How 'Bout Them Cowgirls,2006,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:26:00 AM,"WILLIAMS, HANK JR",All My Rowdy Friends Are...,1984,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:29:00 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,2007,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:32:00 AM,"WALKER, CLAY",She Won't Be Lonely Long,2009,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:44:00 AM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:47:00 AM,LONESTAR,My Front Porch Looking In,2003,G,c-,group,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
6/24/22,"Friday, regular",AMD,Cumulus,KPLX-FM,8:50:00 AM,"MCGRAW, TIM",Shotgun Rider,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
